0.81,1
0.811,1
0.814,5
0.815,2
0.816,5
0.817,3
0.818,4
0.819,8
0.82,5
0.821,8
0.822,10
0.823,8
0.824,6
0.825,10
0.826,1
0.827,2
0.828,3
0.829,4
0.83,3
0.831,3
0.832,2
0.833,3
0.834,1
0.836,2
