0.000000000000000000e+00,-0.000000000000000000e+00
7.007007007007007293e-02,1.315767204195113227e-02
1.401401401401401459e-01,2.594261294778326885e-02
2.102102102102102188e-01,3.836372972780191515e-02
2.802802802802802917e-01,5.042972151108229134e-02
3.503503503503503369e-01,6.214908447052118479e-02
4.204204204204204376e-01,7.353011662784401936e-02
4.904904904904905383e-01,8.458092254158970646e-02
5.605605605605605835e-01,9.530941788102939571e-02
6.306306306306306286e-01,1.057233338888688284e-01
7.007007007007006738e-01,1.158302217355543784e-01
7.707707707707708300e-01,1.256374567678806009e-01
8.408408408408408752e-01,1.351522426545680999e-01
9.109109109109109204e-01,1.443816154313869449e-01
9.809809809809810766e-01,1.533324474483375166e-01
1.051051051051051122e+00,1.620114512213494395e-01
1.121121121121121167e+00,1.704251831908725479e-01
1.191191191191191212e+00,1.785800473896956564e-01
1.261261261261261257e+00,1.864822990222534671e-01
1.331331331331331302e+00,1.941380479576254869e-01
1.401401401401401348e+00,2.015532621383802347e-01
1.471471471471471615e+00,2.087337709073613101e-01
1.541541541541541660e+00,2.156852682544456168e-01
1.611611611611611705e+00,2.224133159852722808e-01
1.681681681681681750e+00,2.289233468138728855e-01
1.751751751751751796e+00,2.352206673810909587e-01
1.821821821821821841e+00,2.413104612006285732e-01
1.891891891891891886e+00,2.471977915345139887e-01
1.961961961961962153e+00,2.528876041997321078e-01
2.032032032032032198e+00,2.583847303077206337e-01
2.102102102102102243e+00,2.636938889383890761e-01
2.172172172172172289e+00,2.688196897502763139e-01
2.242242242242242334e+00,2.737666355284169573e-01
2.312312312312312379e+00,2.785391246714550850e-01
2.382382382382382424e+00,2.831414536194957199e-01
2.452452452452452469e+00,2.875778192241539855e-01
2.522522522522522515e+00,2.918523210622184227e-01
2.592592592592592560e+00,2.959689636943135249e-01
2.662662662662662605e+00,2.999316588699111330e-01
2.732732732732732650e+00,3.037442276800013663e-01
2.802802802802802695e+00,3.074104026587072269e-01
2.872872872872873184e+00,3.109338298350893814e-01
2.942942942942943230e+00,3.143180707363602000e-01
