0.000000000000000000e+00,0.000000000000000000e+00
7.007007007007007293e-02,7.703656358180127174e-15
1.401401401401401459e-01,4.837316965644115219e-13
2.102102102102102188e-01,5.406193881787182347e-12
2.802802802802802917e-01,2.980405657505595402e-11
3.503503503503503369e-01,1.115574567358633291e-10
4.204204204204204376e-01,3.268594250051033105e-10
4.904904904904905383e-01,8.087763518733205319e-10
5.605605605605605835e-01,1.768392083332439261e-09
6.306306306306306286e-01,3.518064952728769656e-09
7.007007007007006738e-01,6.496368523982222416e-09
7.707707707707708300e-01,1.129432550855542116e-08
8.408408408408408752e-01,1.868258038613119325e-08
9.109109109109109204e-01,2.963918985982696859e-08
9.809809809809810766e-01,4.537774155570143560e-08
1.051051051051051122e+00,6.737554047031931176e-08
1.121121121121121167e+00,9.740162970878331842e-08
1.191191191191191212e+00,1.375444371616413365e-07
1.261261261261261257e+00,1.902388630583084442e-07
1.331331331331331302e+00,2.582926449168116020e-07
1.401401401401401348e+00,3.449118563885117176e-07
1.471471471471471615e+00,4.537254149699881053e-07
1.541541541541541660e+00,5.888084906148729340e-07
1.611611611611611705e+00,7.547047230142114476e-07
1.681681681681681750e+00,9.564471698068668226e-07
1.751751751751751796e+00,1.199577921310171793e-06
1.821821821821821841e+00,1.490166329599032374e-06
1.891891891891891886e+00,1.834825810978732615e-06
1.961961961961962153e+00,2.240729191158070858e-06
2.032032032032032198e+00,2.715622571797758205e-06
2.102102102102102243e+00,3.267837705642471689e-06
2.172172172172172289e+00,3.906302875198322315e-06
2.242242242242242334e+00,4.640552276943147659e-06
2.312312312312312379e+00,5.480733919404636749e-06
2.382382382382382424e+00,6.437616049154964762e-06
2.452452452452452469e+00,7.522592123896897031e-06
2.522522522522522515e+00,8.747684356392314867e-06
2.592592592592592560e+00,1.012554585705278253e-05
2.662662662662662605e+00,1.166946140660596293e-05
2.732732732732732650e+00,1.339334689340537886e-05
2.802802802802802695e+00,1.531174745270098673e-05
2.872872872872873184e+00,1.743983434755723720e-05
2.942942942942943230e+00,1.979340063312922605e-05
3.013013013013013275e+00,2.238885564770581201e-05
3.083083083083083320e+00,2.524321837533390403e-05
3.153153153153153365e+00,2.837410972596766438e-05
3.223223223223223410e+00,3.179974377996129802e-05
3.293293293293293456e+00,3.553891804437714244e-05
3.363363363363363501e+00,3.961100276901010264e-05
3.433433433433433546e+00,4.403592937027540693e-05
3.503503503503503591e+00,4.883417801117130130e-05
3.573573573573573636e+00,5.402676438542772355e-05
3.643643643643643681e+00,5.963522575372309602e-05
3.713713713713713727e+00,6.568160627945958928e-05
3.783783783783783772e+00,7.218844171110865579e-05
3.853853853853853817e+00,7.917874345753652093e-05
3.923923923923924306e+00,8.667598210200976245e-05
3.993993993993994351e+00,9.470407039982172109e-05
4.064064064064064397e+00,1.032873458036004784e-04
4.134134134134134442e+00,1.124505525594511932e-04
4.204204204204204487e+00,1.222188234160915784e-04
4.274274274274274532e+00,1.326176609881143888e-04
4.344344344344344577e+00,1.436729188134272951e-04
4.414414414414414622e+00,1.554107821438169485e-04
4.484484484484484668e+00,1.678577485064237419e-04
4.554554554554554713e+00,1.810406080727620525e-04
4.624624624624624758e+00,1.949864238707297139e-04
4.694694694694694803e+00,2.097225118738386398e-04
4.764764764764764848e+00,2.252764210006896891e-04
4.834834834834834894e+00,2.416759130565121309e-04
4.904904904904904939e+00,2.589489426473437560e-04
4.974974974974974984e+00,2.771236370962193094e-04
5.045045045045045029e+00,2.962282763895235697e-04
5.115115115115115074e+00,3.162912731804526627e-04
5.185185185185185119e+00,3.373411528753291573e-04
5.255255255255255165e+00,3.594065338273337855e-04
